spec,instrument_label,outcome,controls,model,N,clusters,ols_diff_b,ols_diff_se,ols_diff_p,iv_diff_b,iv_diff_se,iv_diff_p,iv_low_b,iv_low_p,first_stage_f,weak_D_f,weak_DM_f,sargan_p,status,scope,anchor
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,full_treatment_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.20837531041980373,0.2552940334112429,0.41437607950606803,4.043071002918211,0.6587216479730664,0.2990869318682124,0.2990869318682124,15.016827026468526,,ok,mech,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,full_treatment_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.4047483035059538,0.41257422786406733,0.3265772201231556,6.620252840855443,0.6478005334193999,0.3061426532996955,0.3061426532996955,15.018639304720434,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,interaction_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.24646413683118512,0.11123400564952322,0.02671023713219567,-0.15255729528500048,0.16090825747910298,10.333934395484155,,10.333934395484155,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,interaction_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.5299055221123166,0.21198453010697396,0.012428562045818436,-0.16465538133961316,0.4497471165683089,10.334799623592405,,10.334799623592405,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,full_treatment_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.19962206452105852,0.13676980328759794,0.14441439643819853,1.6525962343310987,0.5870160165638785,1.0565235598001839,1.0565235598001839,12.8195274303212,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,full_treatment_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.38967689580121995,0.3399840612480763,0.2517280253868557,5.203295675520819,0.5303686928295384,1.0464031625226253,1.0464031625226253,12.82285398352458,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,interaction_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.2617667343656379,0.13230745392069015,0.047875363841904495,-0.16318616113664433,0.14700877700159043,11.463409477907687,,11.463409477907687,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,interaction_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.5479211947003984,0.2320335953115947,0.01820670289522175,-0.1800002013175394,0.4324902711837968,11.464400875082523,,11.464400875082523,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,full_treatment_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.2547922957579707,0.1560057524848595,0.10242195251591557,1.4417824993171315,0.5787465756860466,0.6579515173675642,0.6579515173675642,14.166590703856999,,ok,mech,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,full_treatment_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.5241765318278684,0.3315441799017001,0.11387446306911775,4.902633922220379,0.5021537432902332,0.6487443556619652,0.6487443556619652,14.1706824134929,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,interaction_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.07238829187542609,0.12186222550665415,0.552500422946578,-0.15255729528500048,0.16090825747910298,6.6304856033706425,,6.6304856033706425,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,interaction_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.18299641549512777,0.20411048779276214,0.36995606089024813,-0.16465538133961316,0.4497471165683089,6.631420207030425,,6.631420207030425,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,full_treatment_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,-0.22951128013083685,1.9330142351363595,0.9054874236881987,7.406301870385416,0.8795215167904653,0.7837842533021273,0.7837842533021273,7.863551580739315,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,full_treatment_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.22466071935015686,0.6545876969024681,0.7314408546337632,-1.219120541517239,0.9391116702567015,0.7689216092675247,0.7689216092675247,7.863860429646257,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,interaction_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.24296154442688056,0.16553688445199571,0.14218070884249356,-0.16318616113664433,0.14700877700159043,7.468629066684749,,7.468629066684749,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,interaction_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.3624391089006778,0.24583329006737484,0.1403930742493109,-0.1800002013175394,0.4324902711837968,7.469125013615949,,7.469125013615949,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,full_treatment_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.5210105537167848,2.380347361569117,0.826743486088588,-22.8780813732983,0.8942089137789966,0.07325716128676875,0.07325716128676875,8.750959481775666,,ok,mech,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,full_treatment_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.5486710681452607,1.9947359640490363,0.7832705295234441,-15.94368586403516,0.919935252254183,0.06264110416159965,0.06264110416159965,8.751861909201825,,ok,mech,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,interaction_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.17831912225129842,0.10311023775121864,0.08373704940659876,-0.15255729528500048,0.16090825747910298,10.083049102736219,,10.083049102736219,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,interaction_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.39604798711325795,0.186140788408865,0.03336364455718699,-0.16465538133961316,0.4497471165683089,10.08410032968476,,10.08410032968476,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,full_treatment_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.0918166271676455,0.21615375754003507,0.6710009912604404,2.466941463373541,0.6657709273193264,0.9283728813530104,0.9283728813530104,13.27509920509365,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,full_treatment_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.2511096190419023,0.3719838704663256,0.49964074130853064,4.238699480982582,0.6534834344652651,0.9189856519098671,0.9189856519098671,13.276538855836753,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,interaction_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.24907259579152127,0.1375640677109253,0.07020381154430999,-0.16318616113664433,0.14700877700159043,11.402207518366874,,11.402207518366874,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,interaction_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.47043969528203444,0.2234360677837136,0.03524973200430237,-0.1800002013175394,0.4324902711837968,11.403101746603978,,11.403101746603978,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,full_treatment_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.20837531041980373,0.2552940334112429,0.41437607950606803,4.043071002918211,0.6587216479730664,0.2990869318682124,0.2990869318682124,15.016827026468526,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,full_treatment_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.4047483035059538,0.41257422786406733,0.3265772201231556,6.620252840855443,0.6478005334193999,0.3061426532996955,0.3061426532996955,15.018639304720434,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,interaction_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.24646413683118512,0.11123400564952322,0.02671023713219567,-0.15255729528500048,0.16090825747910298,10.333934395484155,,10.333934395484155,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,interaction_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.5299055221123166,0.21198453010697396,0.012428562045818436,-0.16465538133961316,0.4497471165683089,10.334799623592405,,10.334799623592405,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,full_treatment_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.19962206452105852,0.13676980328759794,0.14441439643819853,1.6525962343310987,0.5870160165638785,1.0565235598001839,1.0565235598001839,12.8195274303212,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,full_treatment_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.38967689580121995,0.3399840612480763,0.2517280253868557,5.203295675520819,0.5303686928295384,1.0464031625226253,1.0464031625226253,12.82285398352458,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,interaction_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.2617667343656379,0.13230745392069015,0.047875363841904495,-0.16318616113664433,0.14700877700159043,11.463409477907687,,11.463409477907687,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,interaction_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.5479211947003984,0.2320335953115947,0.01820670289522175,-0.1800002013175394,0.4324902711837968,11.464400875082523,,11.464400875082523,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,full_treatment_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.2547922957579707,0.1560057524848595,0.10242195251591557,1.4417824993171315,0.5787465756860466,0.6579515173675642,0.6579515173675642,14.166590703856999,,ok,mech,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,full_treatment_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.5241765318278684,0.3315441799017001,0.11387446306911775,4.902633922220379,0.5021537432902332,0.6487443556619652,0.6487443556619652,14.1706824134929,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,interaction_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,0.07238829187542609,0.12186222550665415,0.552500422946578,-0.15255729528500048,0.16090825747910298,6.6304856033706425,,6.6304856033706425,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,interaction_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.18299641549512777,0.20411048779276214,0.36995606089024813,-0.16465538133961316,0.4497471165683089,6.631420207030425,,6.631420207030425,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,full_treatment_iv,2772,130,0.11752845247599548,0.060613244013228484,0.052502599092824065,-0.22951128013083685,1.9330142351363595,0.9054874236881987,7.406301870385416,0.8795215167904653,0.7837842533021273,0.7837842533021273,7.863551580739315,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,full_treatment_iv,2766,130,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.22466071935015686,0.6545876969024681,0.7314408546337632,-1.219120541517239,0.9391116702567015,0.7689216092675247,0.7689216092675247,7.863860429646257,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,interaction_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.24296154442688056,0.16553688445199571,0.14218070884249356,-0.16318616113664433,0.14700877700159043,7.468629066684749,,7.468629066684749,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,interaction_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.3624391089006778,0.24583329006737484,0.1403930742493109,-0.1800002013175394,0.4324902711837968,7.469125013615949,,7.469125013615949,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,full_treatment_iv,2532,128,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.5210105537167848,2.380347361569117,0.826743486088588,-22.8780813732983,0.8942089137789966,0.07325716128676875,0.07325716128676875,8.750959481775666,,ok,mech,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,full_treatment_iv,2526,128,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.5486710681452607,1.9947359640490363,0.7832705295234441,-15.94368586403516,0.919935252254183,0.06264110416159965,0.06264110416159965,8.751861909201825,,ok,mech,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,interaction_iv,2758,130,0.14631466945480534,0.06379657945414671,0.02182174635537959,0.18427178577895417,0.1123386108792627,0.10093769554315735,-0.18645173599470513,0.12127515546379941,8.22941738590865,,8.22941738590865,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,interaction_iv,2752,130,0.28947443547725116,0.1416109395180255,0.04093842863134878,0.4020062439531457,0.1927434197032763,0.03700519818163395,-0.2271456627226589,0.34559459494359857,8.230370619902786,,8.230370619902786,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,full_treatment_iv,2758,130,0.14631466945480534,0.06379657945414671,0.02182174635537959,0.19027821261123978,0.12387085125690973,0.12451346433949761,1.6470705980060902,0.5373568431347417,0.7201046136001181,0.7201046136001181,10.359883663057134,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,full_treatment_iv,2752,130,0.28947443547725116,0.1416109395180255,0.04093842863134878,0.4123442276368202,0.2152831685948622,0.05544692959010944,2.9414589054982954,0.526528377365983,0.6885032772446414,0.6885032772446414,10.360667977111266,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,interaction_iv,2518,128,0.13267088800259447,0.06966203826980452,0.056845963101676666,0.2716979475628872,0.1547640087134169,0.07916307653996002,-0.20264627441999983,0.10235202312053882,9.37463764071146,,9.37463764071146,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,interaction_iv,2512,128,0.2774287977544274,0.14850961545662808,0.06175002433955212,0.49898554171374615,0.24150809619895017,0.03881682422975419,-0.2486986545493245,0.3292664717690337,9.375632126164996,,9.375632126164996,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,full_treatment_iv,2518,128,0.13267088800259447,0.06966203826980452,0.056845963101676666,0.3717945544622002,0.2604185446815301,0.15338375690049966,2.652282184841905,0.4980124331309057,1.2699021036697071,1.2699021036697071,11.704555828395446,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,full_treatment_iv,2512,128,0.2774287977544274,0.14850961545662808,0.06175002433955212,0.6664488326194002,0.40368765728606826,0.09875855104643638,4.5542706686222445,0.4915786172953305,1.2487054032418194,1.2487054032418194,11.705583815126607,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,interaction_iv,2758,130,0.14631466945480534,0.06379657945414671,0.02182174635537959,0.2573693067230755,0.11940205623724409,0.0311239237445331,-0.18645173599470513,0.12127515546379941,8.712514569753699,,8.712514569753699,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,interaction_iv,2752,130,0.28947443547725116,0.1416109395180255,0.04093842863134878,0.546377229611121,0.21781514978732086,0.012126399231706886,-0.2271456627226589,0.34559459494359857,8.713163976277544,,8.713163976277544,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,full_treatment_iv,2758,130,0.14631466945480534,0.06379657945414671,0.02182174635537959,0.2679812630556375,0.13264047886706865,0.04334625847067186,1.473039986396334,0.524126638842042,0.7781392150094151,0.7781392150094151,10.528157351924047,,ok,adjacent,signoff_or_issue_t
