county_id_num,year,hybrid_county_name,hybrid_prov_name,hybrid_start_year,hybrid_complete_year,new_signoff_year,new_issue_year,new_review_year,new_pilot_year,new_pilot_to_signoff_span,new_pilot_to_complete_span,fobs_analysis_hit,new_v2_hit,old_start_year,old_complete_year,old_completion_rate,old_sat_source,old_source_profile,new_start_year,new_complete_year,new_signoff_year_cy,new_issue_year_cy,new_review_year_cy,new_completion_rate_raw,new_sat_t,hybrid_completion_rate_old,hybrid_completion_rate_new,hybrid_completion_rate,hybrid_rate_source,hybrid_started_t,hybrid_completed_t,hybrid_signedoff_t,hybrid_issued_t,hybrid_reviewed_t,hybrid_sat_t,hybrid_rate_any_t,hybrid_rate_mid_t,hybrid_rate_high_t
110502,2016,,prov_11,2011.0,2021.0,,2021.0,,,,,0,1,,,,,,,2021.0,,2021.0,,,0.0,,0.0,0.0,new_v2_rate,1.0,0.0,,0.0,,0.0,1,0.0,0.0
110502,2017,,prov_11,2011.0,2021.0,,2021.0,,,,,0,1,,,,,,,2021.0,,2021.0,,,0.0,,0.0,0.0,new_v2_rate,1.0,0.0,,0.0,,0.0,1,0.0,0.0
120101,2009,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2010,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2011,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2012,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2013,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2014,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2015,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2016,和平区,天津市,2017.0,2018.0,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120101,2017,和平区,天津市,2017.0,2018.0,,,,,,,1,0,2017.0,,,start_year_only,county_year_percent_progress,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
120801,2009,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2010,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2011,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2012,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2013,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2014,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2015,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2016,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120801,2017,,prov_12,2017.0,2018.0,,,,,,,0,0,2017.0,,,start_year_only,county_year_percent_progress,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
120802,2009,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2010,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2011,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2012,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2013,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2014,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2015,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2016,,prov_12,2017.0,2018.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
120802,2017,,prov_12,2017.0,2018.0,,,,,,,0,0,2017.0,,,start_year_only,county_year_percent_progress,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
130102,2009,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2010,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2011,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2012,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2013,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2014,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2015,长安区,河北省,2016.0,,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130102,2016,长安区,河北省,2016.0,,,,,,,,1,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130102,2017,长安区,河北省,2016.0,,,,,,,,1,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130201,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130201,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130201,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130202,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130202,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130202,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130301,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130301,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130301,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130401,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130401,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130401,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130402,2009,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2010,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2011,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2012,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2013,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2014,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2015,邯山区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130402,2016,邯山区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130402,2017,邯山区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130403,2009,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2010,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2011,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2012,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2013,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2014,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2015,丛台区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130403,2016,丛台区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130403,2017,丛台区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130602,2009,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2010,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2011,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2012,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2013,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2014,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2015,竞秀区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130602,2016,竞秀区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130602,2017,竞秀区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130801,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130801,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130801,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130901,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130901,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130901,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
130902,2009,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2010,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2011,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2012,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2013,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2014,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2015,新华区,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
130902,2016,新华区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
130902,2017,新华区,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
131001,2009,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2010,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2011,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2012,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2013,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2014,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2015,,河北省,2016.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0,,
131001,2016,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.7190000000000001,annual_rate,county_year_percent_progress,,,,,,,,0.7190000000000001,,0.7190000000000001,old_std_rate,1.0,,,,,0.7190000000000001,1,1.0,0.0
131001,2017,,河北省,2016.0,,,,,,,,0,0,2016.0,,0.9159999999999999,annual_rate,county_year_percent_progress,,,,,,,,0.9159999999999999,,0.9159999999999999,old_std_rate,1.0,,,,,0.9159999999999999,1,1.0,1.0
140401,2009,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2010,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2011,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2012,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2013,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2014,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2015,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140401,2016,,prov_14,2016.0,2022.0,,,,,,,0,0,2016.0,,,start_year_only,county_year_percent_progress,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
140401,2017,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
140402,2009,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2010,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2011,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2012,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2013,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2014,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2015,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140402,2016,,prov_14,2016.0,2022.0,,,,,,,0,0,2016.0,,,start_year_only,county_year_percent_progress,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
140402,2017,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0,,
140403,2009,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140403,2010,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140403,2011,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
140403,2012,,prov_14,2016.0,2022.0,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0,,
