county_id_num,county_id,prov_id,prov_name,county_name,year,county_start_year,county_complete_year,county_review_year,county_completion_rate,county_pilot_year,county_rollout_start_year,county_signoff_year,county_issue_year,county_pilot_to_signoff_span,county_pilot_to_complete_span,county_progress_metric_type,n_township_impute,county_sat_t,county_started_t,county_completed_t,county_signedoff_t,county_issued_t,county_reviewed_t
330602,330602,33,Zhejiang,Yuecheng District,2012,,2016.0,,,,,,,,,,,0.0,,0.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2013,,2016.0,,,,,,,,,,,0.0,,0.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2014,,2016.0,,,,,,,,,,,0.0,,0.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2015,,2016.0,,,,,,,,,,,0.0,,0.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2016,,2016.0,,,,,,,,,,,1.0,,1.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2017,,2016.0,,,,,,,,,,,1.0,,1.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2018,,2016.0,,82.15,,,,,,,certificate_rate,,0.8215,,1.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2019,,2016.0,,,,,,,,,,,1.0,,1.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2020,,2016.0,,,,,,,,,,,1.0,,1.0,,,
330602,330602,33,Zhejiang,Yuecheng District,2021,,2016.0,,,,,,,,,,,1.0,,1.0,,,
330702,330702,33,Zhejiang,婺城区,2009,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2010,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2011,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2012,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2013,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2014,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2015,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2016,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2017,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2018,,,,23.43,,,,,,,certificate_rate,,0.2343,,,,,
330702,330702,33,Zhejiang,婺城区,2019,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2020,,,,,,,,,,,,,,,,,,
330702,330702,33,Zhejiang,婺城区,2021,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2009,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2010,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2011,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2012,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2013,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2014,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2015,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2016,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2017,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2018,,,,73.27,,,,,,,certificate_rate,,0.7326999999999999,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2019,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2020,,,,,,,,,,,,,,,,,,
330801,330801,33,Zhejiang,衢州市市辖区,2021,,,,,,,,,,,,,,,,,,
330802,330802,33,Zhejiang,Kecheng District,2009,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2010,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2011,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2012,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2013,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2014,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2015,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,0.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2016,2016.0,2017.0,,,2016.0,,,,,1.0,,,0.0,1.0,0.0,,,
330802,330802,33,Zhejiang,Kecheng District,2017,2016.0,2017.0,,,2016.0,,,,,1.0,,,1.0,1.0,1.0,,,
330802,330802,33,Zhejiang,Kecheng District,2018,2016.0,2017.0,,94.0,2016.0,,,,,1.0,certificate_rate,,0.94,1.0,1.0,,,
330802,330802,33,Zhejiang,Kecheng District,2019,2016.0,2017.0,,,2016.0,,,,,1.0,,,1.0,1.0,1.0,,,
330802,330802,33,Zhejiang,Kecheng District,2020,2016.0,2017.0,,,2016.0,,,,,1.0,,,1.0,1.0,1.0,,,
330802,330802,33,Zhejiang,Kecheng District,2021,2016.0,2017.0,,,2016.0,,,,,1.0,,,1.0,1.0,1.0,,,
330901,330901,33,Zhejiang,舟山市市辖区,2009,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2010,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2011,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2012,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2013,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2014,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2015,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2016,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2017,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2018,,,,81.7,,,,,,,certificate_rate,,0.8170000000000001,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2019,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2020,,,,,,,,,,,,,,,,,,
330901,330901,33,Zhejiang,舟山市市辖区,2021,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2009,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2010,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2011,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2012,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2013,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2014,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2015,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2016,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2017,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2018,,,,81.0,,,,,,,certificate_rate,,0.81,,,,,
330902,330902,33,Zhejiang,定海区,2019,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2020,,,,,,,,,,,,,,,,,,
330902,330902,33,Zhejiang,定海区,2021,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2009,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2010,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2011,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2012,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2013,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2014,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2015,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2016,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2017,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2018,,,,83.56,,,,,,,certificate_rate,,0.8356,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2019,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2020,,,,,,,,,,,,,,,,,,
331001,331001,33,Zhejiang,台州市市辖区,2021,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2009,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2010,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2011,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2012,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2013,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2014,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2015,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2016,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2017,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2018,,,,,,,,,,,certificate_rate,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2019,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2020,,,,,,,,,,,,,,,,,,
331201,331201,33,Zhejiang,浙江省旧码市辖区(331201),2021,,,,,,,,,,,,,,,,,,
